ohehdaˀ	o-hehd-aˀ		it.o-earth-nsf	‘dirt, earth, ground, land’	ohéhdaˀ	o-héhd-aˀ		
oihwagęhya:t	o-ihw-a-gęhya:t		it.o-matter-joinerA-edge.of.stative	‘it is almost to the end’	oihwagę́hya:t	o-ihw-a-gę́hya:t		
oihwaˀ	o-ihw-aˀ		it.o-matter-nsf	‘message’; ‘it matters’; ‘it is its fault’; ‘word, affair, business’	oíhwaˀ	o-íhw-aˀ		
ohnegagęhya:t	o-hneg-a-gęhya:t		it.o-water-joinerA-edge.of.stative	‘just above the water’	ohnegagę́hya:t	o-hneg-a-gę́hya:t		
ohnega̲ˀgeh	o-hneg-a̲ˀgeh		it.o-water-on	‘on the water’	ohnéga̲ˀgeh	o-hnég-a̲ˀgeh		
degaiˀęho:t	de-ga-iˀęh-o:t		dualic-it.a-pile-stand.stative	‘it is piled up’	degaiˀę́ho:t	de-ga-iˀę́h-o:t		
ga̲hsdęho:dǫˀ	ga̲-hsdęh-o:d-ǫˀ		it.a-rock-stand.stative-pluralizer	‘mountains, pile of boulders’	ga̲hsdęhó:dǫˀ	ga̲-hsdęh-ó:d-ǫˀ		
sganaˀja:t	s-ga-naˀj-a:-t		repetitive-it.a-drum-joinerA-stand.stative	‘one bottle’	sganáˀja:t	s-ga-náˀj-a:-t		
ganaˀja:t	ga-naˀj-a:-t		it.a-drum-joinerA-stand.stative	‘a standing bottle’	ganáˀja:t	ga-náˀj-a:-t		
niyohǫnaˀdage:	ni-yo-hǫnaˀd-age:		partitive-it.o-potato-two.or.more.stative	‘three potatoes’	niyohǫnáˀdage:	ahsę́h three ni-yo-hǫnáˀd-age:		
nigahǫnaˀdage:	ni-ga-hǫnaˀd-age:		partitive-it.a-potato-two.or.more.stative	‘three potatoes’	nigahǫnáˀdage:	ahsę́h three ni-ga-hǫnáˀd-age:		
ohǫna̲ˀdaˀ	o-hǫna̲ˀd-aˀ		it.o-potato-nsf	‘potatoes’	ohǫ́na̲ˀdaˀ	o-hǫ́na̲ˀd-aˀ		
sgayęhsra:t	s-ga-yęhsr-a:-t		repetitive-it.a-blanket-joinerA-stand.stative	‘one blanket’	sgayę́hsra:t	s-ga-yę́hsr-a:-t		
joyęhsra:t	j-o-yęhsr-a:-t		repetitive-it.o-blanket-joinerA-stand.stative	‘one blanket’	joyę́hsra:t	j-o-yę́hsr-a:-t		
oyęhsraˀ	o-yęhsr-aˀ		it.o-blanket-nsf	‘blanket’	oyę́hsraˀ	o-yę́hsr-aˀ		
sgahǫna̲ˀda:t	s-ga-hǫna̲ˀd-a:-t		repetitive-it.a-potato-joinerA-stand.stative	‘one potato’	sgahǫ́na̲ˀda:t	s-ga-hǫ́na̲ˀd-a:-t		
jo̲hǫna̲ˀda:t	j-o̲-hǫna̲ˀd-a:-t 		repetitive-it.o-potato-joinerA-stand.stative	‘one potato’	jo̲hǫ́na̲ˀda:t	j-o̲-hǫ́na̲ˀd-a:-t 		
ohǫna̲ˀdaˀ	o-hǫna̲ˀd-aˀ		it.o-potato-nsf	‘potato’	ohǫ́na̲ˀdaˀ	o-hǫ́na̲ˀd-aˀ		
johaha:t	j-o-hah-a:-t		repetitive-it.o-road-joinerA-stand.stative	‘one road’	joháha:t	j-o-háh-a:-t		
ohahaˀ	o-hah-aˀ		it.o-road-nsf	‘road’	oháhaˀ	o-háh-aˀ		
sekseˀda̲ˀgeh	s-e-kseˀd-a̲ˀgeh		you(one).a-epen-belly-on	‘on your belly’	sekséˀda̲ˀgeh	s-e-kséˀd-a̲ˀgeh		
gikseˀdo:t	g-ikseˀd+o:t		I.a-belly-attached.stative	‘my navel, my belly button’	gikséˀdo:t	g-ikséˀd+o:t		
gatseˀdaˀ	ga-tseˀd-aˀ		it.a-bottle-nsf	‘a bottle’	gatséˀdaˀ	ga-itséˀd-aˀ it.a-bottle-nsf ga-tséˀd-aˀ		
otseˀdo:t	o-tseˀd_o:t		it.o-bottle-stand.stative	‘hubbard squash’	otséˀdo:t	o-tséˀd_o:t		
getseˀdo:t	g-e-tseˀd+o:t 		I.a-epen-bottle-stand.stative	‘my navel’	getséˀdo:t	g-e-tséˀd+o:t 		
niwu:ˀuh	niwu:ˀuh		partitive-it.a-small.stative	'it is small'	niwú:ˀuh	niwú:ˀuh		
nihahna̲ˀtsˀu:ˀuh	ni-ha-hna̲ˀts-u:ˀuh		partitive-he.a-buttocks-small.stative	‘he has a small butt’	nihahna̲ˀtsˀú:ˀuh	ni-ha-hna̲ˀts-ú:ˀuh		
hahnaˀtsa̲ˀgeh	ha-hnaˀts-a̲ˀgeh		he.a-buttocks-on	‘on his buttocks’	hahnáˀtsa̲ˀgeh	ha-hnáˀts-a̲ˀgeh		
[+es]	i:-y-ǫs		prothetic-it.o-long.stative	'long',	[+es]	í:yǫs 'it is long' í:-y-ǫs		
degenętse:s	de-g-e-nęts-e:s		dualic-I.a-joinerE-arm-long.stative	‘my arms are long’; ‘I have two long arms’	degénętse:s	de-g-é-nęts-e:s		
knętsaˀgeh	k-nęts-aˀgeh		I.a-arm-on	‘on my arm’	knętsáˀgeh	k-nęts-áˀgeh		
niwu:ˀuh	niwu:ˀuh		partitive-it.a-small.stative	'it is small'	niwú:ˀuh	niwú:ˀuh		
nihohkyędahku:ˀuh	ni-ho-hkyędahk-u:ˀuh		partitive-he.o-chair-small.stative	‘his small chair’	nihohkyędahkú:ˀuh	ni-ho-hkyędahk-ú:ˀuh		
akyęda̲hkwaˀ	akyęda̲hkw-aˀ		chair-nsf	‘chair’	akyę́da̲hkwaˀ	akyę́da̲hkw-aˀ		
[+es]	i:-y-ǫs		prothetic-it.o-long.stative	'long',	[+es]	í:yǫs 'it is long' í:-y-ǫs		
sanoˀje:s	sa-noˀj-e:s		you(one).o-tooth-long.stative	‘your tooth is long’	sanóˀje:s	sa-nóˀj-e:s		
onoˀjaˀ	o-noˀj-aˀ		it.o-tooth-nsf	‘tooth’	onóˀjaˀ	o-nóˀj-aˀ		
snętso:t	s-nęts-o:t		you(one).a-arm-stand.stative	‘you have an (attached) arm’	snętso:t	s-nęts-o:t		
snętsaˀgeh	s-nęts-aˀgeh		you(one).a-arm-on	‘on your arm’	snętsáˀgeh	s-nęts-áˀgeh		
hoˀdrehdaęˀ	ho-ˀdrehd-a-ęˀ		he.o-car-joinerA-lie.stative	‘he has a car, his car’	hoˀdréhdaęˀ	ho-ˀdréhd-a-ęˀ		
ho:yęˀ	ho:-yęˀ		he.o-lie.stative	‘he has, owns it’	hó:yęˀ	hó:-yęˀ		
ga̲ˀdrehdaˀ	ga̲-ˀdrehd-aˀ		it.a-car-noun.stem.former	‘car’	ga̲ˀdréhdaˀ	ga̲-ˀdréhd-aˀ		
ogeˀa:ˀ	o-geˀa:-ˀ		it.o-hair-noun.stem.former	‘hair’; ‘a rag’	ogéˀa:ˀ	o-géˀa:-ˀ		
sanę:tso:t	sa-nę:ts-o:t		you(one).o-arm-stand.stative	‘you have an arm’; ‘your attached arm’	sanę́:tso:t	sa-nę́:ts-o:t		
snętsaˀgeh	s-nęts-aˀgeh		you(one).a-arm-on	‘on your arm’	snętsáˀgeh	s-nęts-áˀgeh		
knoˀjo:t	k-noˀj-o:t		I.a-tooth-stand.stative	‘I have teeth’	knoˀjo:t	k-noˀj-o:t		
kno̲ˀjaˀgeh	k-no̲ˀj-aˀgeh		I.a-tooth-on	‘on my teeth’	kno̲ˀjáˀgeh	k-no̲ˀj-áˀgeh		
honahsgwaęˀ	ho-nahsgw-a-ęˀ		he.o-domestic.animal-joinerA-lie.stative	‘he has a pet’	honáhsgwaęˀ	ho-náhsgw-a-ęˀ		
ganahsgwaˀ	ga-nahsgw-aˀ		it.a-domestic.animal-noun.stem.former	‘pet’; ‘domestic animal’	ganáhsgwaˀ	ga-náhsgw-aˀ		
ganoˀjaęˀ	ga-noˀj-a-ęˀ		it.a-teeth-joinerA-lie.stative	‘it has teeth’	ganóˀjaęˀ	ga-nóˀj-a-ęˀ		
sagǫhsaęˀ	sa-gǫhs-a-ęˀ		you(one).o-face-joinerA-lie.stative	‘you have a face’	sagǫ́hsaęˀ	sa-gǫ́hs-a-ęˀ		
ehyagwiyo:dǫˀ	e-hyagwiy-o:d-ǫˀ		she.a-toe-stand.stative-pluralizer	‘she is got toes’; ‘her toes’	ehyagwiyó:dǫˀ	e-hyagwiy-ó:d-ǫˀ		
godinǫhsaędǫˀ	godi-nǫhs-a-ę-d-ǫˀ		they(animals)/objects.o-house-joinerA-lie.stative-pronunciation.d-pluralizer	‘they (females or mixed) have several houses’	godinǫhsáędǫˀ	godi-nǫhs-á-ę-d-ǫˀ		
ganǫhsaˀ	ga-nǫhs-aˀ		it.a-house-noun.stem.former	‘house’	ganǫ́hsaˀ	ga-nǫ́hs-aˀ		
sehshaǫ:t	s-e-hsh-a-ǫ:t		you(one).a-joinerE-string-stand.stative	‘you are tied up’	sehshaǫ:t	s-e-hsh-a-ǫ:t		
odwę:no:t	o-d-wę:n-o:t		it.o-semireflexive-voice-stand.stative	‘it is baying, howling’	odwę́:no:t	o-d-wę́:n-o:t		
gonhęho:t	go-nhęh-o:t		she.o-urine-stand.stative	‘she pees all the time’	gonhę́ho:t	go-nhę́h-o:t		
ęhsęnadaęˀ	ę-hs-ę-nad-a-ęˀ		future-you(one).a-semireflexive-town-joinerA-lie.stative	‘you will camp’	ęhsęnadáęˀ	ę-hs-ę-nad-á-ęˀ		
degaǫwęhda:s	de-gaǫ-węhda:d-s		dualic-they(fe/males).a-run-habitual	'they (females or mixed group) run'	degaǫwę́hda:s	de-gaǫ-wę́hda:d-s		
da:gaǫwę̲hda:t	d-a:-gaǫ-wę̲hda:t		dualic-indefinite-they(fe/males).a-run-ø.punctual	'they (females or mixed group) might run'	da:gáǫwę̲hda:t	d-a:-gáǫ-wę̲hda:t		
dewagę̲hda:dǫh	de-wag-ę̲hda:d-ǫh		dualic-I.o-run-stative	'I have run'	dewagę̲hdá:dǫh	de-wag-ę̲hdá:d-ǫh		
de̲haihwagenhahs	de̲-ha-ihw-a-genh-a-hs		dualic-he.a-matter-joinerA-advocate-joinerA-habitual	‘he is a lawyer’	de̲haihwágenhahs	de̲-ha-ihw-á-genh-a-hs		
dęhsrihwage:nhaˀ	d-ę-hs-rihw-a-ge:nh-a-ˀ		dualic-future-you(one).a-matter-joinerA-advocate-joinerA-punctual	‘you will argue, debate, protest’	dęhsrihwagé:nhaˀ	d-ę-hs-rihw-a-gé:nh-a-ˀ		
deyagodihwagenhęh	de-yagodi-ihw-a-genh-ęh		dualic-they(fe/males).o-matter-joinerA-advocate-stative	‘they (f/m) are arguing’	deyagodihwágenhęh	de-yagodi-ihw-á-genh-ęh		
gę:s	i:soˀ much ag-ida̲-hs-gęhę:ˀ 		I.o-sleep-habitual-past	‘I used to sleep a lot’	gę:s	i:sóˀ much ag-ida̲-hs-gęhę́:ˀ 		
ęwa:gi:daˀ	ę-wa:g-i:da-ˀ		future-I.o-sleep-punctual	‘I will sleep’	ęwa:gí:daˀ	ę-wa:g-í:da-ˀ		
ǫgi:daˀ	ǫg-i:da-ˀ		I.o-sleep-punctual	‘I slept’	ǫgí:daˀ	ǫg-í:da-ˀ		
agida̲ˀǫh	ag-ida̲ˀ-ǫh		I.o-sleep-stative	‘I amsleeping’	agída̲ˀǫh	ag-ída̲ˀ-ǫh		
hoyǫ:dih	ho-yǫ:di-h		he.o-smile-habitual	‘he is smiling’	hoyǫ́:dih	ho-yǫ́:di-h		
aho:yǫ:diˀ	a-ho:-yǫ:di-ˀ		factual-he.o-smile-punctual	‘he smiled’	aho:yǫ́:diˀ	a-ho:-yǫ́:di-ˀ		
agenya̲ˀgwahs	ag-e-nya̲ˀgw-a-hs		I.o-joinerE-vomit-joinerA-habitual	‘I vomit all the time’	agénya̲ˀgwahs	ag-é-nya̲ˀgw-a-hs		
ǫgenya̲ˀgoˀ	ǫg-e-nya̲ˀgo-ˀ		factual.I.o-joinerE-vomit-punctual	‘I vomited’	ǫgénya̲ˀgoˀ	ǫg-é-nya̲ˀgo-ˀ		
de̲hohetaˀ	de̲-ho-het-haˀ		dualic-he.o-yell-habitual	‘he is hollering’	de̲hóhetaˀ	de̲-hó-het-haˀ		
athohe:t	a-t-ho-he:t		factual-dualic-he.o-yell-ø.punctual	‘he hollered or yelled’	athóhe:t	a-t-hó-he:t		
ęhshǫ:gwa:yǫˀ	ę-hshǫ:gwa:y-ǫ-ˀ		future-he:us-give-punctual	'he will give something to us all'	ęhshǫ:gwá:yǫˀ	ę-hshǫ:gwá:y-ǫ-ˀ		
shǫgwa:wi:	shǫgw-a:wi-:		he:us-give-stative	'he has given something to us all'	shǫgwá:wi:	shǫgw-á:wi-:		
ga:gęh(s)	ga:-gę-hs		it.a-see-habitual	'it sees (it)'	gá:gęh(s)	gá:-gę-hs		
ęga:gęˀ	ę-ga:-gę-ˀ		future-it.a-see-punctual	'it will see (it)'	ęgá:gęˀ	ę-gá:-gę-ˀ		
hehaihwęhęhs	he-ha-ihw-ęhę-hs		translocative-he.a-matter-convey-habitual	'he always takes the message’; ‘he is a messenger'	hehaihwę́hęhs	he-ha-ihw-ę́hę-hs		
age:gaˀs	ag-e:-gaˀ-s		I.o-joinerE-like.the.taste.of-habitual	‘I like the taste (of it)’	agé:gaˀs	ag-é:-gaˀ-s		
ęwa:ge:gaˀ	ę-wa:g-e:-gaˀ		future-I.o-joinerE-like.the.taste.of–ø.punctual	‘I will like the taste’	ęwa:gé:gaˀ	ę-wa:g-é:-gaˀ		
giˀ	ǫg-e:-gaˀ		I.o-joinerE-like.the.taste.of.stative	‘I did like (it)!’	giˀ	ǫg-e:-gáˀ		
age:swahs	ag-e:-sw-a-hs		I.o-joinerE-smell-joinerA-habitual	‘I smell (it) right now’	agé:swahs	ag-é:-sw-a-hs		
ęwageshoˀ	ę-wag-e-sho-ˀ		future-I.o-joinerE-smell-punctual	‘I’ll smell (it)’	ęwágeshoˀ	ę-wág-e-sho-ˀ		
ǫge:shoˀ	ǫg-e:-sho-ˀ		factual.I.o-joinerE-smell-punctual	‘I did smell (it)’	ǫgé:shoˀ	ǫg-é:-sho-ˀ		
ǫga:tǫ:dęh	ǫg-a:tǫ:dęh		I.o-hear-ø.punctual	‘I heard (it)’	ǫga:tǫ́:dęh	ǫg-a:tǫ́:dęh		
agatǫdęˀǫh	ag-atǫdęˀ-ǫh		I.o-hear-stative	‘I’ve heard (it) before’	agatǫdę́ˀǫh	ag-atǫdę́ˀ-ǫh		
heho:gyeˀs	he-ho:-gy-eˀs		translocative-he.o-throw-habitual	‘it throws (it)’ (all the time); ‘he is a pitcher’	hehó:gyeˀs	he-hó:-gy-eˀs		
haˀho:diˀ	haˀ-ho:-di-ˀ		translocative-he.o-throw-punctual	‘he threw (it)’	haˀhó:diˀ	haˀ-hó:-di-ˀ		
heho:gyǫ:	he-ho:-gy-ǫ:		translocative-he.o-throw-stative	‘he has thrown (it)’	hehó:gyǫ:	he-hó:-gy-ǫ:		
hado:wa:s	h-ado:wa:d-s		he.a-hunt-habitual	'he is a hunter'	hadó:wa:s	h-adó:wa:d-s		
hadowasgęhę:ˀ	h-adowad-s-gęhę:ˀ		he.a-hunt-habitual-past	'he used to be a hunter'	hadowasgę́hę:ˀ	h-adowad-s-gę́hę:ˀ		
hadowa̲hstahk	h-adowa̲hst-ha-hk		he.a-hunt-habitual-former	'he used to be a hunter (long ago)'	hadówa̲hstahk	h-adówa̲hst-ha-hk		
hahdo:s	h-ahdo:-s		he.a-dive-habitual	'he dives, he is a diver'	hahdo:s	h-ahdo:-s		
hahdohsgę̲hę:ˀ	h-ahdo-hs-gę̲hę:ˀ		he.a-dive-habitual-past	'he used to dive'	hahdóhsgę̲hę:ˀ	h-ahdó-hs-gę̲hę:ˀ		
go̲hsoˀkaˀ	go̲-hsoˀk-haˀ		she.o-limp-habitual	'she is limping'	go̲hsóˀkaˀ	go̲-hsóˀk-haˀ		
go̲hsoˀkahk	go̲-hsoˀk-ha-hk		she.o-limp-habitual-former	'she used to limp’	go̲hsóˀkahk	go̲-hsóˀk-ha-hk		
ęhsahso̲ˀka:k	ę-hs-ahso̲ˀk-ha-:k		future-you(one).o-limp-habitual-modalizer	'you will limp'	ęhsáhso̲ˀka:k	ę-hs-áhso̲ˀk-ha-:k		
age:gaˀs	ag-e:-gaˀ-s		I.o-joinerE-like.the.taste.of-habitual	'I like the taste of it'	agé:gaˀs	ag-é:-gaˀ-s		
saniˀǫh	sa-niˀ-ǫh		you(one).o-cheap-stative	'you are stingy, greedy, cheap'	saníˀǫh	sa-níˀ-ǫh		
saniˀǫhne:ˀ	sa-niˀ-ǫh-ne:ˀ		you(one).o-cheap-stative-past	'you used to be stingy'	saníˀǫhne:ˀ	sa-níˀ-ǫh-ne:ˀ		
deyagodawęnyeˀ	de-yago-d-awęnye-ˀ		dualic-she.o-semireflexive-stir-stative	'she is walking about'	deyagodáwęnyeˀ	de-yago-d-áwęnye-ˀ		
dęyagodawęnyeha:k	d-ę-yago-d-awęnye-h-a-:k		dualic-future-she.o-semireflexive-stir-pronunciation.h-joinerA-modalizer	'she will be walking about'	dęyagodawęnyéha:k	d-ę-yago-d-awęnyé-h-a-:k		
hahę:dǫ:	ha-hę:d-ǫ:		he.a-lead-stative	'he is the front, leader'	hahę́:dǫ:	ha-hę́:d-ǫ:		
hahędǫ̲hne:ˀ	ha-hęd-ǫ̲h-ne:ˀ		he.a-lead-stative-past	'he used to be a leader'	hahę́dǫ̲hne:ˀ	ha-hę́d-ǫ̲h-ne:ˀ		
degagwatwęh	de-ga-gwatw-ęh		dualic-it.a-hem-stative	'a hem'	degágwatwęh	de-gá-gwatw-ęh		
dęgagwatwęhę:k	dę-ga-gwatw-ęh-ę-:k		future-it.a-hem-stative-joinerA-modalizer	'it will be hemmed'	dęgagwatwę́hę:k	dę-ga-gwatw-ę́h-ę-:k		
itgeˀs	i-t-g-e-ˀs		prothetic-cislocative-I.a-go-habitual	‘I amhere’	itgeˀs	i-t-g-e-ˀs		
haˀgeˀ	haˀ-g-e-ˀ		translocative.factual-I.a-go-punctual	‘I amgoing there’	haˀgeˀ	haˀ-g-e-ˀ		
haˀge:ˀ	haˀ-g-e-:-ˀ		translocative.factual-I.a-go-purposive-punctual	‘I went there’	haˀge:ˀ	haˀ-g-e-:-ˀ		
i:geˀ	i:-g-e-ˀ		prothetic-I.a-go-stative	‘I am walking, moving’	í:geˀ	í:-g-e-ˀ		
ha:ge:	h-a:-g-e-:		translocative-indefinite-I.a-go-no.aspect	‘where I might go’	há:ge:	to h-á:-g-e-:		
ge̲hsreˀ	g-e̲-hsr-e-ˀ		I.a-joinerE-chase-go-stative	‘I am chasing it’	ge̲hsreˀ	g-e̲-hsr-e-ˀ		
ageˀdreˀ	ag-e-ˀdr-e-ˀ		I.o-joinerE-drag-go-stative	‘I am riding along’	agéˀdreˀ	ag-é-ˀdr-e-ˀ		
dehęnatkwahneˀ	de-hęn-at-kw-a-hn-e-ˀ		dualic-they(males).a-semireflexive-dance-joinerA-dislocative-go-stative	'they (m) are going to dance'	dehęnatkwáhneˀ	de-hęn-at-kw-á-hn-e-ˀ		
de̲hohedahneˀ	de̲-ho-hed-a-hn-e-ˀ		dualic-he.o-yell-joinerA-dislocative-go-stative	'he is going along hollering'	de̲hohedáhneˀ	de̲-ho-hed-á-hn-e-ˀ		
de̲hohethaˀ	de̲-ho-het-haˀ		dualic-he.o-yell-habitual	'he is hollering'	de̲hóhethaˀ	de̲-hó-het-haˀ		
hǫwahnǫdr-a:gyeˀ	hǫwa-hnǫdr-a:-gy-e-ˀ		they:him-follow-joinerA-progressive-go-stative	'someone is following him along'	hǫwahnǫdr-á:gyeˀ	hǫwa-hnǫdr-á:-gy-e-ˀ		
hǫwahnǫdreˀ	hǫwa-hnǫdr-e-ˀ		they:him-follow-go-stative	'someone is following him'	hǫwáhnǫdreˀ	hǫwá-hnǫdr-e-ˀ		
gayętw-agyeˀ	ga-yętw-a-gy-e-ˀ		it.a-plant-joinerA-progressive-go-stative	'it is planted along'	gayę́tw-agyeˀ	ga-yę́tw-a-gy-e-ˀ		
gayę:twęh	ga-yę:tw-ęh		it.a-plant-stative	'it is planted'	gayę́:twęh	ga-yę́:tw-ęh		
ohsaw-agyeˀ	o-hsaw-a-gy-e-ˀ		it.o-begin-joinerA-progressive-go-stative	'it is beginning'	ohsáw-agyeˀ	o-hsáw-a-gy-e-ˀ		
thohsa:ˀ	t-ho-hsa:-ˀ		cislocative-he.o-begin-stative	'he has begun'	thohsa:ˀ	t-ho-hsa:-ˀ		
sa̲hohdęhgyǫhǫgyeˀ	sa̲-ho-hdęhgy-ǫh-ǫ-gy-e-ˀ		repetitive-he.o-leave-stative-joinerA-progressive-go-stative	'he is on his way home'	sa̲hohdęhgyǫ́hǫgyeˀ	sa̲-ho-hdęhgy-ǫ́h-ǫ-gy-e-ˀ		
hesahdęgy-ǫ:	he-sa-hdęgy-ǫ:		translocative-you(one).o-leave-stative	'you went over there'	hesáhdęgy-ǫ:	he-sá-hdęgy-ǫ:		
otsihsˀǫ̲hǫ:gyeˀ	o-tsihsˀ-ǫ̲h-ǫ:-gy-e-ˀ		it.o-mature-stative-joinerA-progressive-go-stative	'it is getting mature'	otsihsˀǫ̲hǫ́:gyeˀ	o-tsihsˀ-ǫ̲h-ǫ́:-gy-e-ˀ		
otsihsˀ-ǫh	o-tsihsˀ-ǫh		it.o-mature-stative	'it is done for the season', 'it has gone full cycle', 'it is mature', 'they (plants) have finished out'	otsíhsˀ-ǫh	o-tsíhsˀ-ǫh		
ęhse:ja:gǫ:ˀ	ę-hs-e:-ja:gǫ-:ˀ		future-you.singular-joinerE-persevere-punctual	‘you will persevere’	ęhse:já:gǫ:ˀ	ę-hs-e:-já:gǫ-:ˀ		
sadeˀnyę:dęh	s-ade-ˀnyę:dę-h		you(one).a-semireflexive-try-no.aspect/pronunciation.h	‘(you) try it!’	sadeˀnyę́:dęh	s-ade-ˀnyę́:dę-h		
ęhsade̲ˀnyę:dęˀ	ę-hs-ade̲-ˀnyę:dę-ˀ		future-you(one).a-semireflexive-try-punctual	‘you will try it’	ęhsade̲ˀnyę́:dęˀ	ę-hs-ade̲-ˀnyę́:dę-ˀ		
desahdę:dih.	de-s-ahdę:di-h		dualic-you(one).a-leave-no.aspect/pronunciation.h	‘(you) leave right away!’	desahdę́:dih.	gǫdagyéˀ right.away  de-s-ahdę́:di-h		
sadahǫ:dǫ:	s-ad-ahǫ:dǫ:		you(one).a-semireflexive-ask-no.aspect	‘(you) ask!’	sadahǫ́:dǫ:	s-ad-ahǫ́:dǫ:		
ęsada̲hǫ:dǫ:ˀ	ę-s-ad-a̲hǫ:dǫ:-ˀ		future-you(one).a-semireflexive-ask-punctual	‘you will ask’	ęsada̲hǫ́:dǫ:ˀ	ę-s-ad-a̲hǫ́:dǫ:-ˀ		
sega:nę:t	s-e-ga:nę:t		you(one).a-joinerE-lick-no.aspect	‘(you) lick it!’	segá:nę:t	s-e-gá:nę:t		
ęhseganę:t	ę-hs-e-ganę:t		future-you(one).a-joinerE-lick-ø.punctual	‘you will lick it’	ęhséganę:t	ę-hs-é-ganę:t		
deyǫkni̲ˀdraihęh	de-yǫkni̲-ˀdraihę-h		dualic-we.two-hurry-no.aspect/pronunciation.h	‘let us two hurry’	deyǫkni̲ˀdráihęh	de-yǫkni̲-ˀdráihę-h		
etiyena:waˀs	eti-yena:waˀs		we:her/them-help-no.aspect	‘let us all help her/them’	etiyená:waˀs	eti-yená:waˀs		
dedwadagyenawaˀs	de-dw-adag-yenawaˀs		dualic-we.all-reflexive-help-no.aspect	‘let us all help one another’	dedwadagyénawaˀs	de-dw-adag-yénawaˀs		
a:gadeˀnyę:dęˀ	a:-g-ad-e-ˀnyę:dę-ˀ		indefinite-I.a-semireflexive-joinerE-try-punctual	‘I might try or attempt it’	a:gadeˀnyę́:dęˀ	a:-g-ad-e-ˀnyę́:dę-ˀ		
count’;	dw-a̲hshe:t		we.all-count-no.aspect	‘let us all count’	count’;	dw-a̲hshe:t		
dedwadagyenawahs	de-dw-adag-yenawaˀs		dualic-we.all-reflexive-help-no.aspect	‘let us all help each other’	dedwadagyénawahs	de-dw-adag-yénawaˀs		
ǫgyenawaˀs	ǫg-yenawaˀs		she:me-help.no.aspect	‘Someone help me!’	ǫgyénawaˀs	sǫga:ˀáh someone ǫg-yénawaˀs		
ęsada̲hǫ:dǫ:ˀ	ę-s-ada̲hǫ:dǫ:-ˀ		future-you(one).a-ask-punctual	‘you will ask!’	ęsada̲hǫ́:dǫ:ˀ	ę-s-ada̲hǫ́:dǫ:-ˀ		
ętsahdę:diˀ.	ę-t-s-ahdę:di-ˀ		future-dualic-you(one).a-leave-punctual	‘You will leave right away!’	ętsahdę́:diˀ.	gǫdagyéˀ right.away ę-t-s-ahdę́:di-ˀ		
ętsahshe:t	ę-t-s-ahshe:t		future-dualic-you(one).a-count.ø.punctual	‘You will count by ones’; ‘count one by one!’	ętsáhshe:t	sgatsǫ́ˀ one.by.one ę-t-s-áhshe:t		
a:yagwahsę:nǫˀ	a:-yagwa-hsę:n-ǫ-ˀ		indefinite-we.all.exclusive.a-name-give-punctual	‘we all should give it a name’	a:yagwahsę́:nǫˀ	a:-yagwa-hsę́:n-ǫ-ˀ		
ǫ:dasahsawęˀ	ǫ:da-s-ahsawę-ˀ		indefinite.cislocative-you(one).a-begin-punctual	‘you should begin’	ǫ:dasáhsawęˀ	ǫ:da-s-áhsawę-ˀ		
ǫ:taha:wiˀ	ǫ:t-ha-ha:wi-ˀ		indefinite.cislocative-he.a-carry-punctual	‘he should bring something’	ǫ:tahá:wiˀ	ǫ:t-ha-há:wi-ˀ		
aeswa:k	ae-swa:-k		indefinite-you(all).a-eat.ø.punctual	‘you all should eat it’	áeswa:k	áe-swa:-k		
ęhsa:tro:wih	ę-hs-a:t-hro:wi-h		future-you(one).a-semireflexive-tell-no.aspect/pronunciation.h	‘do not tell anything’	ęhsa:tró:wih	ahgwíh do not ę-hs-a:t-hró:wi-h		
ędihsa̲ˀdre:	ę-di-hsa̲-ˀdre:		future-cislocative-you(one).o-drive.no.aspect	‘do not drive over there’	ędíhsa̲ˀdre:	ahgwíh do not ę-dí-hsa̲-ˀdre:		
hęhsaˀdre:	h-ę-hsa-ˀdre:		translocative-future-you(one).o-drive.no.aspect	‘do not drive over there’	hęhsáˀdre:	ahgwíh do not h-ę-hsá-ˀdre:		
ęhsa:sdi:s	ę-hs-a:sdi:s		future-you(one).a-care.for.no.aspect	‘do not disturb it’; ‘do not handle it’	ęhsá:sdi:s	ahgwíh do not ę-hs-á:sdi:s		
dęhsnigǫ̲haęˀ.	d-ę-hs-ˀnigǫ̲h-a-ęˀ		dualic-future-you(one).a-mind-joinerA-lie.punctual	‘do not bother it’	dęhsnigǫ̲háęˀ.	ahgwíh do not d-ę-hs-ˀnigǫ̲h-á-ęˀ		
ęhsatwi̲hsdęˀda:ˀ	ę-hs-at-hwi̲hsd-ęˀda:-ˀ		future-you(one).a-semireflexive-money-burn.up-punctual	‘do not waste your money’	ęhsatwi̲hsdę́ˀda:ˀ	ahgwíh do not ę-hs-at-hwi̲hsd-ę́ˀda:-ˀ		
taeswa:gę:	t-ae-swa:-gę:		contrastive-indefinite-you(all).a-see.no.aspect	‘you all shouldn't or won't see it’	taeswá:gę:	tęˀ no t-ae-swá:-gę:		
a:sejaodęˀ	a:-s-e-j-a-odę-ˀ		indefinite-you(one).a-joinerE-smoke-joinerA-put.in-punctual	‘No Smoking’	a:sejáodęˀ	tęˀ not t-a:-w-a:dǫ́-h contrastive-indefinite-it.a-become-pronunciation.h a:-s-e-j-á-odę-ˀ		
